TransactionId|AccountId|TransactionDate|TransactionType|TransactionCurrency|TransactionAmount|TransactionNarrative|ReversalIndicator|MID|CardType
0643a754-6f6e-f8bc-bd65-ffa111cc6a6c|ae16cf64-f30d-cb77-d0a4-15528a4cd8ab|03/04/2025|Credit|RSD|120.69|architecto|N|0d8k4li1cihqbqg|Visa
993a811b-977e-254e-5950-b1a8fff9d087|a7dbb29a-c33d-23a3-1897-c3b91cea44c0|06/04/2025|Credit|AFN|43.98|vitae|N|yc14te2mxmy8zks|Discover
c7e7868b-d85a-98a2-926b-3bcafd81261e|d65e67d2-cc15-673d-d13f-d73ce915e496|07/04/2025|Credit|AFN|310.93|et|N|devwm2w7ks8t9p1|Amex
b31678e9-d55f-a356-b9ce-0819575c6ffb|663c336b-287f-1c6f-d331-2a54cc38d123|24/03/2025|Credit|SAR|355.55|omnis|N|gpzwg9e1msdmeur|Mastercard
a564d7c7-f904-f965-a3d4-462f41a762e8|c184bb04-26f1-7a96-b3bd-5237ac930461|10/04/2025|Debit|TOP|301.35|eos|N|ndkv4nylg4p4avl|Mastercard
4a0bd397-34a2-8420-d01c-a8be721d3fff|e50dccaa-1254-19c3-1f94-e3a48f0c94ea|02/04/2025|Transfer|CZK|254.12|id|N|d3elqf2g7nthlyu|Discover
6180abfc-fe2e-d550-fe11-c6004647f9cb|25d2ab55-5f03-2841-1493-bf4c1fcb5387|12/04/2025|Debit|GBP|120.71|est|N|ngn9iry8j1pk894|Discover
339b75a9-23f1-c51e-8f75-5b7052cd8394|253cf4c7-8b76-9a24-ad41-35da1ee6425d|30/03/2025|Debit|JPY|177.83|et|N|z1f5begbfua9ea4|Discover
76dd30c8-389c-fb63-7994-94365022b923|ba2f58ee-f02b-f7d3-b2aa-01412aee1685|26/03/2025|Transfer|NZD|67.65|iste|N|mj2jawgrl07tgpu|Discover
26ae2a12-95d9-1c96-ab8c-0d07faefe8a0|2c9a10ec-578c-f3c7-3de4-d31c79dcf720|15/03/2025|Debit|JOD|325.8|sunt|N|204rwp6a8elw8sd|Mastercard
648db3de-3372-0b72-2fc4-d6f562cd50d9|8624f288-2321-3bfb-00d3-c4e0e760911d|12/04/2025|Debit|BGN|221.48|sint|N|763ppvegi9gd6xq|Visa
9236ead3-2f2a-4789-df91-6c3de21b5af0|363b2be4-7eba-9e32-c324-0e2fa919ebad|11/04/2025|Debit|SBD|185.02|blanditiis|N|qepnajt0iv5nm70|Mastercard
89b3d696-0316-956e-705a-47c40c0e4ee7|dd59512a-a702-884e-e315-941a6d37681c|22/03/2025|Credit|ERN|206.27|pariatur|Y|vzkt0cxp6yyjfb5|Visa
efe69a0e-a17b-1c7b-0b0c-98efb55c3288|4706487f-6af4-ee30-0a5a-defcb37f288d|01/04/2025|Transfer|SCR|348.81|est|N|cyzlqf1r5kim9uk|Amex
0c822753-59a9-c715-7618-bdfa1a5cfc5f|7f6d20f3-2785-d043-b164-445eec8957d4|04/04/2025|Transfer|AMD|368.08|eum|N|t0g9he7eqvsiw1v|Discover
25962865-d3f0-88ca-d6a0-172721d57459|16207b56-e484-e0a5-ff7a-b2d140bc87c6|14/03/2025|Credit|LSL|213.17|omnis|N|cxrocq1ryqzolq9|Discover
91a103cb-ac09-c380-18ef-2fea2c918a8b|fbd78140-d6ee-be8b-9a17-570e9c1ead9b|12/04/2025|Credit|KGS|342.87|cumque|N|u0c2d1o9r5jpz21|Discover
05da2556-b8af-681b-4af6-1e4023fabb79|0c290a97-9748-a210-7bd0-da382b696822|04/04/2025|Transfer|GEL|16.86|suscipit|N|4036kc7vnsj4904|Discover
eee0726b-b0e6-3017-ba16-bb00508efeeb|5cbbb1f0-8170-622c-d7c0-080e39b486e4|28/03/2025|Debit|JPY|7.39|deserunt|N|no0l8z5ykctycp8|Discover
eedeb440-d927-175b-7e33-2d5dbaa388b7|b3974438-2768-478f-3c59-e1001a78f5fe|18/03/2025|Credit|BYR|351.99|eligendi|Y|t25xnkiwf4mp3lw|Discover
7d0631a4-a7f7-89f7-6096-113298730181|4187c25d-ecef-33f1-bb1f-590103eb4adc|31/03/2025|Credit|BSD|70.1|optio|N|r8umjaxs5nm0257|Discover
c95044d1-4c98-948f-11bf-84b22c7912b4|e90d67ec-34f3-f3d8-c085-66cbcc690047|17/03/2025|Credit|IDR|341.15|quo|N|y1qrf7vcq13usbj|Visa
becee7cf-038a-c931-634d-fdb64e38e829|b7cfd0d7-085c-ffda-0b5d-74894125d119|09/04/2025|Debit|INR|181.83|modi|N|dx8iffp4gdicbz9|Visa
0b248bbc-170f-fc20-5374-55317628d57c|7b64310d-4084-f73e-439a-37bf00b9d2a8|21/03/2025|Debit|KWD|140.18|aut|N|tdhhdww6d0vg5o7|Discover
2e1efac8-2414-f7d3-0bc3-fd497a0e9620|e6635749-13cd-4370-3f19-69dcbd8fd6e9|21/03/2025|Credit|UGX|86.28|quia|N|2rlrgj9sh3obmpd|Visa
8432bcff-892d-2aea-8c19-67219e411928|b0461b64-1575-bfd0-0c57-7bcdad331215|08/04/2025|Credit|CDF|305.55|sit|N|evgkdnqyzklgdmj|Mastercard
fef3de6b-0fed-108e-f41c-5502efeb5b7f|86926a6a-b0bb-f31c-b46b-74a6e63454cb|24/03/2025|Credit|THB|172.48|ipsam|N|a0yzo555v3n0fhq|Amex
8d509f7f-8fa3-4ca1-8a0d-1e9050394f46|73368e50-c38d-b023-ddd7-1b4edfe7a7be|13/04/2025|Credit|PYG|372.82|quod|N|7mfa7apizpxmjiu|Visa
93e9c920-ecab-dc29-5ab6-decdb7fb3341|69f81934-63e1-4ca5-e9c2-b8bfa4948e6a|10/04/2025|Credit|MUR|346.19|fugiat|Y|k65n6t1bwnlvhqg|Amex
9e66d169-5935-d757-77c5-843cade0d681|195b0d35-6557-672b-5e3f-5f6bd524f6e8|12/04/2025|Debit|LVL|181.97|odio|N|hdp67c9dfbicroc|Visa
bb1a8e3d-1a42-a1a9-edee-58b6667409bd|787079ed-54cf-deeb-03fd-4fec384fbce4|09/04/2025|Debit|ANG|171.5|doloremque|N|j6gey1fyl39pkqo|Mastercard
0c524636-db48-11ea-33f2-088a445c7a13|c6b1ccf0-bd85-2c9b-68f6-c7ae63427eb3|12/04/2025|Transfer|CVE|337.51|enim|Y|c59ptgmns1yhu2i|Amex
8d8cd343-ffde-b337-35d4-3daaaaca61b8|de921a06-cdfc-8946-14b2-0338ede819eb|17/03/2025|Credit|LSL|115.5|excepturi|Y|5p08p5sbcmsgses|Mastercard
1756e0f6-a5a8-0398-d8e6-fbfb9d07d31c|7f73046c-08af-263b-dcc6-b6ad23898acf|07/04/2025|Debit|EEK|291.01|voluptas|N|bx5yw9avec4ci70|Mastercard
d930f909-4fe6-3db7-27ef-4bc3b7a41bc3|4a87d480-d1be-a17b-fcdf-07ba48e0dd8d|07/04/2025|Debit|THB|144.31|expedita|N|0hkb112zncxnh9z|Discover
ec9ed374-043e-f65d-c4e5-6da2954bd0a4|75019132-3ec8-8a02-f1ed-a21a68855bf1|15/03/2025|Credit|XBB|19.13|consequatur|N|neqmautgt5puq4a|Mastercard
7d329cf6-694d-6854-9208-c67e9d602df0|8ab2f454-b335-253a-aaa3-d459cf522720|22/03/2025|Transfer|XBA|374.88|vero|N|q5gl74vovvfof5m|Mastercard
89ca2e59-71b2-a3dd-3a36-db468edbb1ef|e171d74b-c117-7201-0f3b-4651f3070bda|21/03/2025|Credit|PHP|62.18|dolorem|N|o4p3dgccgph23hu|Amex
606dc3cf-50a0-4341-d0f7-9363f36671bd|454b5655-db9c-e8f2-c214-84bb31541bfb|19/03/2025|Debit|CHF|48.95|eligendi|N|kzlp5uymtgyenfh|Amex
d7bc1ece-7495-7567-dcc0-741bd55423a8|5f9e0a3a-cc88-93c0-728c-a9723317e3ff|02/04/2025|Debit|XOF|69.22|pariatur|N|q0a08ia4gemvore|Discover
4dffcdd7-e1ef-b59b-80ca-daf45fbf76a0|e9a0e6ac-a80e-9292-20fa-618cd0940d68|04/04/2025|Transfer|SOS|155.91|est|N|wxv3g1hay9hk9bb|Discover
0f640ab6-2a2b-b87e-97ef-5f7a24d413a4|400ba280-0ae2-61f0-d03b-e3b0a7ffdc00|31/03/2025|Credit|GEL|352.62|qui|N|xaj0dx50xgmasis|Amex
1e80c425-d6ed-d60f-09a6-5329f37c60ee|86b2506e-8c3b-db4d-878c-10ad7b8bc0a2|23/03/2025|Credit|KPW|171.04|accusantium|N|88av8ovob7s97t7|Amex
b99da6ea-dbe6-99de-d968-8686828a964d|3aa4ef54-7a78-163a-891a-f7d0bf5dca41|10/04/2025|Credit|GIP|194.33|quis|N|ryc7keh7qte4xor|Visa
d59b30d9-3e3f-d35f-b785-9297a4d10245|7b550026-61b8-bca3-ea10-f86b58276a81|27/03/2025|Debit|BRL|274.83|dolore|N|lymqozb5gt42zjx|Discover
d7a6699b-7b21-218f-a511-4eb4a1c893ae|ace6c9e0-fd76-c819-3bfc-592a676707d3|28/03/2025|Transfer|KZT|88.2|reprehenderit|N|0nrt6p7decam6j1|Visa
f96e3af8-d449-3422-6e56-e086f75f24cb|fc7c2944-1729-4cc3-bc09-9c6a596c7b5e|20/03/2025|Transfer|BND|215.52|veniam|N|xmet7y29ibegvqw|Mastercard
8c008194-10c4-0fa6-ca89-c978b954bf87|692bef6e-99b8-6e80-7f6a-9269e0a1df2e|17/03/2025|Credit|MRO|276.81|explicabo|N|l6bej59x6kc0q41|Visa
9e621741-e66b-158d-bf05-19e9e9a7be1c|6b5bf3ec-2638-2cc3-63c2-ab4d7d8f9fcc|22/03/2025|Debit|XOF|221.88|necessitatibus|N|cjzvyvyszjffvl4|Discover
52535c06-b3f3-7476-c8ef-b7e11f75fd8b|1df4a4fb-be98-3a41-eb1f-7f70f6b76753|15/03/2025|Credit|XPT|84.49|aut|N|fdewveg4gr5hji8|Mastercard
df952751-4afc-3630-8e82-39716e5cbf04|9ed7bd14-4c65-c2f6-5747-fc9ca1bf6a48|12/04/2025|Transfer|IQD|194.63|repudiandae|N|1pautk9sfh0nsyn|Mastercard
f3ba3682-52bb-0c18-6a1e-0f8958f21a9b|86866851-b714-b567-36af-b566d8f823db|11/04/2025|Debit|BZD|96.77|vitae|N|8gzaa5h04xm6rob|Discover
ca9472ed-78a5-18f1-26d3-263ceefac39d|d5823490-6097-a190-5b55-157eddc3bf1e|30/03/2025|Debit|NGN|166.26|doloremque|N|ggblqgz733vqt6n|Mastercard
e1f1884d-1a2d-55aa-2e09-228332ed202f|2a8ecfed-1420-4a89-992d-cf364d648a0d|31/03/2025|Credit|LBP|235.02|unde|N|9uiegymdurradfh|Visa
90504ac7-c679-c8ec-e29b-b668ceabb34d|37bf9561-56bb-8c06-03b7-bec3ef4e65ba|06/04/2025|Debit|XBB|156.79|tempora|N|ntgo505dzikyfvd|Amex
36545ec0-beee-7c91-8af8-00ff45c2f3a1|23c645a5-5334-0b9e-ac0f-5a9ed4b4e3aa|08/04/2025|Transfer|EEK|185.61|facere|N|6ayx9htp25nbprb|Visa
f4e00d16-4e23-88d2-b445-95af7336ea1f|87a10cc7-3fec-5e48-ea11-cedfeec47e70|20/03/2025|Debit|MGA|146.41|aut|N|ce9qa9movwzajuq|Visa
e5cfade4-96d1-668f-33f2-a2be35533f30|d9631c04-3d80-ef24-46d7-a76dd06c2144|20/03/2025|Transfer|MWK|190.41|enim|N|5l7h739z1tlnkdb|Discover
cbfc959d-0814-211c-b2fb-826300016cef|0600c5ba-d688-adcd-d26e-2dc7bfa15c4b|30/03/2025|Credit|EGP|315.63|neque|N|9z9b2sume7jb8nm|Discover
38493a0d-6e53-18e3-b7b2-088a927441e6|5e3bc9b7-34e5-9f0a-376f-3ec606d65218|02/04/2025|Transfer|DOP|261.64|similique|N|x38uxz5mgfujkfc|Amex
3f94f283-5186-7f85-c5af-5f065295a175|db0139f3-4e8b-948c-799a-33136ffbcb80|12/04/2025|Credit|IRR|193.8|unde|N|rz8383057s7p0he|Mastercard
ebc31e87-6a35-8666-c99a-ee6c6a48094c|18672790-7426-5639-4e97-f682365e81f9|01/04/2025|Transfer|UAH|190.98|adipisci|N|mf74sel1i7xwfk2|Mastercard
3bf068c6-cf07-4840-0167-2ac363d57236|6c119880-b1ab-c394-6ec9-9ba3827fb9ea|22/03/2025|Debit|DJF|259.67|quas|N|lptkqgd2vd880dr|Amex
e658c717-a1b9-18fa-8984-3585edaccae5|048ea574-dbcf-894e-ff86-a8824c70e208|12/04/2025|Transfer|LVL|208.42|et|N|pybk46unnxcgmq7|Mastercard
a80222be-3164-8d87-a48c-9b642e763e21|d75ed26b-da12-c278-ba16-ceb6d977c864|08/04/2025|Credit|JPY|77.59|debitis|Y|1g4njobb3xuq81f|Amex
fedc798d-037e-040a-f7cd-1b04b673fb11|6fac4a2a-6ece-a073-66f2-35db0724dcd9|19/03/2025|Credit|ZAR|198.5|quae|N|zn8mpbamsik2qbb|Amex
04ce8a78-c442-ee11-47c7-1405e7dba9ea|9f321f9c-c935-69fa-26c1-22559bf6f9d9|05/04/2025|Transfer|UYU|144.38|nihil|N|3i7jru9g0wastty|Amex
423936e4-b69d-254b-11be-76ee28c0f9dc|74b6adb8-610e-0ee5-b114-20af9b302e22|17/03/2025|Transfer|EGP|335.77|ut|N|0vs7x9masjtj2tq|Discover
8ee80b6c-5dec-e6cd-9925-87c02c37a9ad|ca42db5c-3240-3a97-4694-9f67686e4493|10/04/2025|Transfer|BBD|319.88|cupiditate|N|eyfliyxrrvuxfxw|Amex
66d80b82-75d0-c777-6d6b-3c8ff1052e02|a37a4be9-d5c2-6aef-7677-40ed46927562|29/03/2025|Debit|BBD|295.74|quo|N|u6x38zfv28sp8b4|Visa
9b850457-dc4b-7bf0-a507-0ee601af5dd4|8ec6c1b9-d2b6-072c-ad3e-23d64a3121a9|10/04/2025|Transfer|RSD|15.54|distinctio|N|xxm7d4iikff7gsg|Discover
13674bf0-17b8-94c2-d789-c24f5c6004b2|b0d69755-93f9-ec09-48c1-6b34e47da447|29/03/2025|Credit|AOA|76.96|iste|Y|h5fudt1roqarymx|Mastercard
4b8ac606-3e54-509b-f858-595a86ea5784|f2c14bab-83f4-dc3e-dc13-8525c5c5c3e4|30/03/2025|Transfer|DZD|43.46|quas|N|y4tloyicbiyik19|Discover
f609c03d-80ae-e97e-f036-f75d80f0c780|1afe3967-2601-5305-1918-b8ab4a2fc9eb|30/03/2025|Credit|ZMK|170.71|quisquam|N|tn7ei7cwvvc14h1|Visa
c3bb204e-df3f-a0df-ffde-27d6df662c45|38ab089a-164a-8544-69ae-d98d9729bda1|08/04/2025|Credit|ILS|205.21|est|N|t60bt3o6l8bkx9s|Mastercard
1884ff93-1937-8404-becc-a4d6146f63c1|9110753c-d389-0989-f05a-811b0b74bbed|07/04/2025|Debit|PAB|152.58|tempora|N|ukyl3ikpygiyfy2|Amex
a5416a6b-2c0d-5314-1ca7-d5a26ae43412|df8737bc-bc09-0500-8de8-6f7bb9741e9a|31/03/2025|Debit|GMD|57.85|aut|N|yjqbpwyrlhd8gfi|Discover
d4ae94ba-99de-dcb5-2dbb-40f409219701|889bf004-4059-4e64-9712-6cc72863ae5b|26/03/2025|Credit|PLN|171.15|quae|N|b13fwt2jx8zwo37|Amex
875a96f3-0e18-6e4b-288e-5c4420f07cb4|93b57469-662f-9e0e-ac47-1b437f3cbe3a|16/03/2025|Debit|VEF|102.4|explicabo|N|92pmlvkjjk8g3vv|Discover
bef184ae-d534-0cd4-e633-9335b01e329a|dfaabc87-dd5f-4006-fc74-3d3e548ac277|09/04/2025|Transfer|HKD|47.71|expedita|N|x1ia6fbs22w7ofs|Discover
2ac7f77c-13fe-d553-9255-1089a7257125|65230859-ca36-bbf8-67dd-91460569fe87|15/03/2025|Credit|UZS|140.58|nobis|N|yzva7coa1lkdqu1|Mastercard
6e63d475-1339-2c7a-b6dc-d14d5acba592|489e81bc-da78-2b3e-b1ca-5a4948ecfbe6|01/04/2025|Debit|MWK|374.29|cupiditate|N|2j5ct1c7z9fu2b1|Amex
98933886-1d4b-7643-6ff1-b6016c48fcaf|8c6a08f4-8f48-0982-e8be-96e0bed60db6|20/03/2025|Credit|JPY|121.44|aperiam|N|kixhmss8w5kbcc5|Discover
cc2c608d-1e3c-b12b-736b-f8a347e171d8|2bfe49fe-ec58-54dd-1735-6147353e0f63|24/03/2025|Credit|ETB|157.59|sint|N|lhccuo8ue0klddg|Visa
6355cf87-f997-f4d6-b2f7-73e2b7d28e66|9e7bf03f-dfdc-7a68-2c2a-2f1fcad5beff|27/03/2025|Transfer|AMD|33.13|eveniet|N|gxva2fs1eto0trf|Visa
14e14096-8f08-51bd-0b93-e573d647343e|ad5983e2-3967-7f9e-e82e-1b2caab2ddf3|06/04/2025|Debit|TND|250.2|corrupti|N|b4jo251sxelxv3h|Discover
141b9177-74e8-c9ac-04f1-a8af9efa8492|2f2f9293-953d-49e0-409e-a0600d395ba9|20/03/2025|Credit|TZS|248.31|optio|N|jyurwfsby694szt|Discover
3d1e07c6-9160-2e6b-c315-2bdd6f1f0725|e0b3bfee-8866-e8a3-66db-9dbe8a41e5e9|19/03/2025|Transfer|SRD|297|sed|N|g7idhh39ykd9mu2|Amex
4afe3559-54e5-ed09-ebc7-38017b768429|c43140e2-562f-58cc-8c3c-18fc147d1830|15/03/2025|Transfer|DZD|155.22|laudantium|N|8sp0tliz4aseatm|Mastercard
fc816689-16ae-c973-b09c-9c5cec752980|1f4cc6ac-a8e3-8411-f5d6-42bf730093c6|08/04/2025|Credit|GYD|185.65|non|N|lu01qw5vla1av71|Amex
ccdc30cd-89b9-dff9-c432-f4c0774283ca|cb63ef4c-ac3d-14a0-eba6-52465e413db3|06/04/2025|Debit|USD|2.55|sed|N|e7qd28k63o8inc4|Visa
838679db-1321-188f-d206-0d2092b93ff8|f3a10ee6-a1fc-ff45-55f5-a0cdcf108107|18/03/2025|Transfer|LTL|349.89|et|N|c0ubqj7wemohqfq|Mastercard
b4657694-602d-a464-6197-36910d62dd9d|e4ee830e-20f0-fffe-4bcf-28a164d9dd9c|25/03/2025|Debit|MAD|369.73|sunt|Y|we0yqqo493iq0fz|Amex
30a612b6-c237-8049-636e-150cad56ba45|eb3a9353-25b7-95f6-793a-b09e20f143bf|16/03/2025|Transfer|VND|356.96|consequatur|N|nrtluln7az065ki|Discover
996cfc88-ebb7-d2e6-834f-3843c4d02f8c|9ab04618-6237-8491-a4bb-6033bc9aed15|28/03/2025|Debit|GNF|328.24|dolorem|N|gtaiwupyox2ssay|Mastercard
760c0957-dd3c-e40b-02cf-88c437a1419b|eb87778a-117c-db5a-58e1-0166892eb1ad|29/03/2025|Transfer|CRC|371.32|molestiae|N|vepmwd5hxu79iqp|Visa
32579c7b-cdf5-b0d1-6e82-4f993c6e6796|655de065-dca4-0f88-a98f-8f7ae2437a60|26/03/2025|Debit|BWP|372.43|repellendus|N|6mld9qj5ucn0mjq|Visa
5fdecd1b-2b42-c052-4f05-43774e205f81|640c4afa-b5b8-6331-c709-391d8dfe6c30|04/04/2025|Debit|BZD|165.32|doloremque|N|d0j45q7g9ujjaxr|Amex
a8f875b0-3236-52c7-cc09-742783b54a65|f4cbd759-4849-3173-dfc2-b98c79502474|22/03/2025|Debit|GTQ|266.56|omnis|N|c36li552kayp75c|Amex
af176154-2285-5acf-f64a-3de5454182e0|7ead4419-82c0-522b-d148-56abc6b6ea11|21/03/2025|Transfer|KGS|344.34|impedit|N|94qfudhv1jhylwl|Amex
70fc4728-539f-7df1-8632-b1e426b25cc9|65c3a7fb-8fd2-5621-6f9c-a82844ffebbf|28/03/2025|Debit|NPR|357.5|molestiae|N|npmadfwnt71q16d|Visa
be3269d3-7b5c-a884-b02c-13db51700ba9|944bbcaf-eb6c-0b72-2723-2d6fea785f21|31/03/2025|Debit|LSL|172.16|doloremque|N|nfkz7i6xjw1opcy|Mastercard
752f3a2b-c4a4-6ba2-9f2a-b8b2ebd123f1|fb6bdf72-7cec-bd63-7ae9-37c1dc914180|09/04/2025|Debit|JMD|61.44|exercitationem|N|qhm4kkk6duf48xg|Mastercard
2194f354-0724-8560-7adf-291ae35385e2|e250ca30-9f60-52fe-bb3b-442813e13dfb|19/03/2025|Debit|JOD|146.93|et|N|j4dolls7qa21wr6|Mastercard
47978256-8f74-0396-5f8e-266f9e0410be|02bed534-f150-767c-ffe8-d4a02aa76162|06/04/2025|Transfer|BDT|353.97|veritatis|N|1g0hxrjxyg2kcf8|Discover
5770d334-8601-906a-673e-6b227e6f8145|10cc7376-4571-9918-6e62-687c019b75b2|02/04/2025|Credit|BHD|257.41|eius|N|bjaemqe9p4hjqsn|Discover
aa142a62-0ad6-2bc0-c4ec-2b042b486003|afddf0bd-5ec2-012b-ae6b-a517e4f576e4|01/04/2025|Debit|SOS|374.48|quas|N|t8ti47tiqv12wjx|Amex
8975652e-a7fa-31ec-128f-b8b2dd56c85e|257abf8b-2305-eed3-fa18-bbbc9f7556c8|25/03/2025|Transfer|BOB|367.54|itaque|N|hy23ojcnqm1bczx|Amex
95def415-086c-d154-bc77-b807d1fe3bdc|764ae433-3a24-cb8e-38ab-a90c85ceb2bf|05/04/2025|Credit|SDG|173.74|voluptas|N|k9onpud7erv80iq|Discover
ac3a99a5-fd3d-e7df-8981-65dbfb917d71|6481c84c-14bf-1fc3-5009-2a74fdb18375|24/03/2025|Transfer|KPW|287.04|magnam|N|qbiekoj5k8vy49n|Discover
7ee23fd2-525c-3781-eabd-3e66671d7ef4|fcebe643-0664-9073-a7fe-6bbc01996f8b|21/03/2025|Debit|SDG|225.53|fuga|N|7uovo8skgcgd4i1|Visa
5822933a-4ee2-3ed8-2261-724bd21eac8e|15d9036b-bfe9-830e-5338-e3b79a234630|27/03/2025|Transfer|IQD|313.57|sed|N|gorf9s5zbp9jkbd|Discover
1171812f-876f-914e-5dba-d3a342287904|63873830-2dc1-a157-6c21-587b1462898f|07/04/2025|Credit|DOP|241.53|voluptas|N|j6xho6rai67cnmm|Mastercard
741496f2-4644-5dbb-99c3-fbed12c193ed|b2fbe8a2-a44c-f6bc-7de9-548ad95d71f2|07/04/2025|Transfer|CLP|283.74|omnis|Y|6290j1aalg6156f|Amex
c71cf39f-be2b-f470-1ada-a5a53a22439d|0c5ac3bf-2a71-3de1-6cdd-6ac7ed1f9e71|01/04/2025|Credit|GMD|47.37|ullam|N|m57bg92m6xcldsn|Mastercard
a88dead7-67f7-d8a8-8f97-70a439b2db16|9eb6693d-a1af-7fa6-e6e5-532e15becc7b|20/03/2025|Credit|KZT|229.93|voluptatum|N|eso9mzpb5dhjps8|Visa
67d49df7-d1e4-1c86-0343-cd1b04064778|1e6cb89e-2b98-0cb6-8bf4-86d23fdade39|21/03/2025|Transfer|SRD|65.58|nisi|N|4ld9jgx3tdale2y|Mastercard
ade19960-1bd3-5c48-30da-6374cafafd2c|8b48d047-4db4-2dbc-6999-f37f01491a28|18/03/2025|Debit|AED|24.15|rerum|N|wa0iw7ehn9lpk3u|Amex
dbc8775a-cd48-0362-4689-f612347de8fc|4509c76a-2802-a82c-836d-e009223b4b45|03/04/2025|Transfer|MOP|109.7|vitae|N|brr4n1ntz6x0hnp|Visa
78fc6f71-df7f-a46d-11ad-8d6555ee4673|9cab5672-e551-b267-b672-5661ef1f10d2|01/04/2025|Transfer|XAF|358.91|quo|N|n7bvu5glb22q5kb|Discover
7448074f-e3d6-cfd2-176f-3f3f8711f0a4|3c7fec92-db94-7bdc-156b-ab95afef6e9a|17/03/2025|Credit|ZMK|286.84|sit|N|sspekw8b09vo2pl|Mastercard
7c63299b-ee9b-daa0-ea8c-349c7266ef8a|a201b3f0-c7e4-92e2-df40-4dcd03c2b821|18/03/2025|Credit|PYG|197.31|omnis|N|1nws8okecdp6kz8|Amex
2bee0330-eafa-c4fc-6050-0e15a019b1dc|8141b0dc-9fed-3b61-2a4e-d5bb74795b00|22/03/2025|Credit|BMD|212.94|suscipit|N|m988vcsv9zq1svj|Visa
e232367c-ae76-e43e-0c56-b5f07e0b2d4f|d104616c-c218-b650-e7f1-324f823a6d2e|17/03/2025|Credit|TMT|311.06|debitis|N|hwvkta1x60jud6f|Amex
80e7750c-68d6-6309-62f7-0e3481c3ce41|84d7d262-cbf6-7735-bb40-f464faa2f335|08/04/2025|Debit|DZD|248.56|ipsum|N|ms38p4b4hnnk2tw|Discover
94b193ae-e1bc-e709-ae98-532736f7a8e0|938127b5-5790-ee00-8ead-3f9fb56d056c|05/04/2025|Transfer|ZAR|241.79|voluptatem|N|m8ucnw0dk5ito1d|Discover
8df730f9-71bd-6bac-41a7-65f71884fdca|5b988d8a-39ee-ecca-d830-f902430206a3|25/03/2025|Transfer|KHR|189.31|at|N|za8w7j7ibs8f8jq|Amex
d6be5632-41c1-b27b-4504-e40e046443d2|7dc8c591-a7d8-dd1d-fb07-3ad67c135987|24/03/2025|Credit|USD|291.95|accusantium|Y|cr6an3krr9o58xo|Visa
a340b87c-a73a-66a7-8053-964e386218e7|d8941739-8a41-33ef-bc58-4ce69e1530b6|13/04/2025|Transfer|DKK|204.58|aut|N|kicr0tjx8eclczi|Amex
26541312-ab10-8ab6-63ef-1b9c64d3d1b0|750a32d9-ff11-ef4c-1655-280c2466c3c4|25/03/2025|Debit|EGP|253.42|veritatis|N|v36co1svlau8pfc|Visa
caf6a4ac-bd24-71e0-c434-52939a3f8272|61ad6b89-b29a-93e5-7211-cf5bddbdfc43|01/04/2025|Debit|LVL|126.9|eos|N|gfsc2i2k6tosm5y|Amex
11a5696e-f556-00b3-8586-0ce8e9ba6631|83216235-a41c-52de-57c4-b8bc8dc16f9f|26/03/2025|Debit|CRC|260.2|quia|N|uf7bogp0w430541|Mastercard
be49d8df-d5e0-7054-690d-a1c5a95eb5f7|83e6c054-f74b-fdcc-4dff-e6bf9a07375b|07/04/2025|Transfer|PKR|33.92|sunt|N|oxtsvi7hcdd6m62|Discover
47738995-ab08-af48-2370-75e1657fd897|d13e31f2-a201-2930-a370-629b406a9656|19/03/2025|Transfer|KPW|162.84|voluptates|N|du5cmjabe9jr8yf|Discover
50c7376f-8679-2cee-e93c-7c17b6b3c768|5f3bd216-8fc3-2108-a37d-8faf5c948072|25/03/2025|Credit|PEN|41.31|fugit|Y|t2gb0rukutimmxn|Discover
c363e998-d0d1-011e-79ad-5e6b4bfa40d5|fbfc15fb-e764-2a68-6607-bb4ad258e978|02/04/2025|Credit|BOB|101.52|non|Y|df121vmn9j8yz12|Mastercard
6d6beeaa-e773-54b5-203c-ee862005bef9|8afa6685-9492-e4d7-5211-4c1c62209047|04/04/2025|Debit|RSD|117.68|laboriosam|N|spa5h2xojl3wi6k|Visa
51161b32-280a-3e97-395f-8da28c8be488|bb08bb97-8653-a788-7b37-d5b8c92f0852|12/04/2025|Credit|UYU|187.8|et|N|uc38ggcmrhcy2bm|Mastercard
02236e77-9b4b-8d0e-2eb8-e20f1bfbccaa|250f5592-31ed-9d2c-fe33-d17ec23e3805|27/03/2025|Credit|UZS|22.53|nemo|N|tqnddvwtnjgiypy|Amex
20e307d3-b4a6-68a6-8e48-ecea79e277dd|d1bb5396-0e54-ce73-a3a5-e30ec461e834|21/03/2025|Transfer|DOP|208.86|repellat|N|uvmu31wez2suly1|Amex
eecdcf4b-a975-9487-ba53-3e83c2875f87|7684ffdd-6f0a-4c46-35be-44d535e22023|12/04/2025|Transfer|TZS|199.91|dicta|N|azq5om3vi72ihn0|Mastercard
b15abc0b-5276-0a78-1d99-0681bc5745ad|21a6d8a3-4965-2e1a-c1f6-728a6bd8a4ee|11/04/2025|Debit|EGP|360.75|architecto|N|4u6frprdvzjdeal|Visa
0807b152-f2e9-a105-2b91-8292dd701025|7d357058-624a-4cd4-690d-c26d0dcdda18|27/03/2025|Debit|LTL|200.29|magnam|N|29860zdon6hk1vf|Mastercard
